capturing trace... done
TRACE:
# tracer: nop
#
# entries-in-buffer/entries-written: 15207/15207   #P:4
#
#                                      _-----=> irqs-off
#                                     / _----=> need-resched
#                                    | / _---=> hardirq/softirq
#                                    || / _--=> preempt-depth
#                                    ||| /     delay
#           TASK-PID    TGID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |        |      |   ||||       |         |
          atrace-10118 (10118) [003] ...1  6203.263308: tracing_mark_write: trace_event_clock_sync: parent_ts=3539.973145
          atrace-10118 (10118) [003] ...1  6203.263321: tracing_mark_write: trace_event_clock_sync: realtime_ts=1321013411790
          <idle>-0     (-----) [000] ..s2  6213.892371: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.895314: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.895732: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.899485: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.899911: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.899990: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.900204: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [003] ...1  6213.902584: mmc_blk_rw_start: cmd=25,addr=0x008e6a18,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.902980: mmc_blk_rw_end: cmd=25,addr=0x008e6a18,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] d.h2  6213.903115: i915_reg_rw: read reg=0x44408, len=4, val=(0x1, 0x0)
         mmcqd/1-1371  ( 1371) [000] d.h2  6213.903117: i915_reg_rw: write reg=0x44408, len=4, val=(0x1, 0x0)
         mmcqd/1-1371  ( 1371) [000] d.h6  6213.903126: i915_reg_rw: write reg=0x44404, len=4, val=(0x6fffe077, 0x0)
         mmcqd/1-1371  ( 1371) [000] d.h5  6213.903129: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf6, 0x0)
         mmcqd/1-1371  ( 1371) [000] d.h5  6213.903133: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf6, 0x0)
  DrmEventThread-2084  ( 2061) [001] d..4  6213.903264: i915_reg_rw: write reg=0x44404, len=4, val=(0x6fffe076, 0x0)
  DrmEventThread-2084  ( 2061) [001] d..3  6213.903271: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf6, 0x0)
  DrmEventThread-2084  ( 2061) [001] d..3  6213.903275: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf6, 0x0)
         mmcqd/1-1371  ( 1371) [000] ...1  6213.904927: mmc_blk_rw_start: cmd=25,addr=0x008e6a28,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.906526: mmc_blk_rw_end: cmd=25,addr=0x008e6a28,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.907452: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] .Ns2  6213.907694: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.910344: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.910793: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.910880: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.911138: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.913626: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.914065: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.917166: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.917610: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.917696: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.917968: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6213.920444: mmc_blk_rw_start: cmd=25,addr=0x008e6a30,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.920900: mmc_blk_rw_end: cmd=25,addr=0x008e6a30,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6213.923176: mmc_blk_rw_start: cmd=25,addr=0x008e6a40,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.924712: mmc_blk_rw_end: cmd=25,addr=0x008e6a40,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.925355: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.925613: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.927963: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.928371: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.928461: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] .Ns2  6213.928733: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.931157: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.931586: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] d.h2  6213.932465: i915_reg_rw: read reg=0x44408, len=4, val=(0x1, 0x0)
          <idle>-0     (-----) [000] d.h2  6213.932469: i915_reg_rw: write reg=0x44408, len=4, val=(0x1, 0x0)
          <idle>-0     (-----) [000] d.h6  6213.932485: i915_reg_rw: write reg=0x44404, len=4, val=(0x6fffe077, 0x0)
          <idle>-0     (-----) [000] d.h5  6213.932489: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf7, 0x0)
          <idle>-0     (-----) [000] d.h5  6213.932493: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf7, 0x0)
  DrmEventThread-2084  ( 2061) [001] d..4  6213.932699: i915_reg_rw: write reg=0x44404, len=4, val=(0x6fffe076, 0x0)
  DrmEventThread-2084  ( 2061) [001] d..3  6213.932706: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf7, 0x0)
  DrmEventThread-2084  ( 2061) [001] d..3  6213.932711: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf7, 0x0)
         mmcqd/1-1371  ( 1371) [000] ...1  6213.934580: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.934994: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.935075: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.935354: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6213.937539: mmc_blk_rw_start: cmd=25,addr=0x008e6a48,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.937998: mmc_blk_rw_end: cmd=25,addr=0x008e6a48,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6213.940216: mmc_blk_rw_start: cmd=25,addr=0x008e6a58,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.941790: mmc_blk_rw_end: cmd=25,addr=0x008e6a58,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.942481: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] .Ns2  6213.942726: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.944930: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.945340: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.945421: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.945652: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.947746: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.948153: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.951189: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.951558: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.951637: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.951850: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6213.953982: mmc_blk_rw_start: cmd=25,addr=0x008e6a60,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.954427: mmc_blk_rw_end: cmd=25,addr=0x008e6a60,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6213.956791: mmc_blk_rw_start: cmd=25,addr=0x008e6a70,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.958277: mmc_blk_rw_end: cmd=25,addr=0x008e6a70,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6213.959026: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.959224: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.961362: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] d.h2  6213.961732: i915_reg_rw: read reg=0x44408, len=4, val=(0x1, 0x0)
          <idle>-0     (-----) [000] d.h2  6213.961735: i915_reg_rw: write reg=0x44408, len=4, val=(0x1, 0x0)
          <idle>-0     (-----) [000] d.h6  6213.961745: i915_reg_rw: write reg=0x44404, len=4, val=(0x6fffe077, 0x0)
          <idle>-0     (-----) [000] d.h5  6213.961748: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf8, 0x0)
          <idle>-0     (-----) [000] d.h5  6213.961752: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf8, 0x0)
          <idle>-0     (-----) [000] ..s2  6213.961784: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] .N.1  6213.961883: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
  DrmEventThread-2084  ( 2061) [001] d..4  6213.961905: i915_reg_rw: write reg=0x44404, len=4, val=(0x6fffe076, 0x0)
  DrmEventThread-2084  ( 2061) [001] d..3  6213.961912: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf8, 0x0)
  DrmEventThread-2084  ( 2061) [001] d..3  6213.961917: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf8, 0x0)
          <idle>-0     (-----) [000] ..s2  6213.962125: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.964464: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.964869: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.967791: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.968142: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.968248: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.968466: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [003] ...1  6213.970666: mmc_blk_rw_start: cmd=25,addr=0x008e6a78,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.971136: mmc_blk_rw_end: cmd=25,addr=0x008e6a78,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6213.973286: mmc_blk_rw_start: cmd=25,addr=0x008e6a88,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.974813: mmc_blk_rw_end: cmd=25,addr=0x008e6a88,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.975539: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.975772: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.977879: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.978302: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.978396: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.978626: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.980772: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.981186: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [003] ...1  6213.984118: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.984540: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.984633: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.984910: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6213.987174: mmc_blk_rw_start: cmd=25,addr=0x008e6a90,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6213.987656: mmc_blk_rw_end: cmd=25,addr=0x008e6a90,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6213.989733: mmc_blk_rw_start: cmd=25,addr=0x008e6aa0,size=0x00000008
          <idle>-0     (-----) [000] d.h2  6213.990939: i915_reg_rw: read reg=0x44408, len=4, val=(0x1, 0x0)
          <idle>-0     (-----) [000] d.h2  6213.990942: i915_reg_rw: write reg=0x44408, len=4, val=(0x1, 0x0)
          <idle>-0     (-----) [000] d.h6  6213.990951: i915_reg_rw: write reg=0x44404, len=4, val=(0x6fffe077, 0x0)
          <idle>-0     (-----) [000] d.h5  6213.990955: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf9, 0x0)
          <idle>-0     (-----) [000] d.h5  6213.990958: i915_reg_rw: read reg=0x70040, len=4, val=(0x33bf9, 0x0)
          <idle>-0     (-----) [000] ..s2  6213.991229: mmc_blk_rw_end: cmd=25,addr=0x008e6aa0,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.991970: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.992322: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.994757: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.995116: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.995185: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.995463: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6213.997642: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6213.998056: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.000950: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.001376: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.001471: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6214.001754: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6214.004061: mmc_blk_rw_start: cmd=25,addr=0x008e6aa8,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6214.004531: mmc_blk_rw_end: cmd=25,addr=0x008e6aa8,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6214.006836: mmc_blk_rw_start: cmd=25,addr=0x008e6ab8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.008329: mmc_blk_rw_end: cmd=25,addr=0x008e6ab8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.008994: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] .Ns2  6214.009265: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.011737: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.012149: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.012245: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.012474: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.014577: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.014976: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.017912: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.018324: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.018409: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6214.018681: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6214.020992: mmc_blk_rw_start: cmd=25,addr=0x008e6ac0,size=0x00000010
          <idle>-0     (-----) [000] .Ns2  6214.021489: mmc_blk_rw_end: cmd=25,addr=0x008e6ac0,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6214.023866: mmc_blk_rw_start: cmd=25,addr=0x008e6ad0,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.025355: mmc_blk_rw_end: cmd=25,addr=0x008e6ad0,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.026008: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.026241: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.028423: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.028822: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.028907: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.029140: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.031246: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.031664: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.034598: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.034961: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.035032: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6214.035305: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6214.038159: mmc_blk_rw_start: cmd=25,addr=0x008e6ad8,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6214.038555: mmc_blk_rw_end: cmd=25,addr=0x008e6ad8,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6214.040712: mmc_blk_rw_start: cmd=25,addr=0x008e6ae8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.042233: mmc_blk_rw_end: cmd=25,addr=0x008e6ae8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.042857: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.043109: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.045473: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.045882: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.046008: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.046238: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.048439: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.048851: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.051814: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.052166: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.052245: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6214.052459: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6214.055082: mmc_blk_rw_start: cmd=25,addr=0x008e6af0,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6214.055468: mmc_blk_rw_end: cmd=25,addr=0x008e6af0,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6214.057622: mmc_blk_rw_start: cmd=25,addr=0x008e6b00,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.059115: mmc_blk_rw_end: cmd=25,addr=0x008e6b00,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.059942: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] .Ns2  6214.060160: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.063169: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] .Ns2  6214.063586: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.063794: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.064025: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.066406: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.066861: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.070227: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] .Ns2  6214.070641: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.070861: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6214.071144: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [003] ...1  6214.073693: mmc_blk_rw_start: cmd=25,addr=0x008e6b08,size=0x00000010
          <idle>-0     (-----) [000] .Ns2  6214.074123: mmc_blk_rw_end: cmd=25,addr=0x008e6b08,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6214.076216: mmc_blk_rw_start: cmd=25,addr=0x008e6b18,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.077772: mmc_blk_rw_end: cmd=25,addr=0x008e6b18,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.078410: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.078580: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.081366: mmc_blk_rw_start: cmd=25,addr=0x00f9f368,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.081897: mmc_blk_rw_end: cmd=25,addr=0x00f9f368,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.082045: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s3  6214.082221: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.084936: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6214.085310: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6214.088602: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
